15.6" Ноутбук HP Laptop 15-dw3020ur серебристый [Full HD (1920x1080), IPS, Intel Core i5 1135G7, 4 ядер х 2.4 ГГц, RAM 16 ГБ, SSD 512 ГБ, GeForce MX350 2 ГБ, Windows 10 Home]
14" Ноутбук ASUS VivoBook PRO 14X OLED N7400PC-KM101 серебристый [2880х1800, OLED, Intel Core i5 11300H, 4 ядер х 3.1 ГГц, RAM 8 ГБ, SSD 512 ГБ, GeForce RTX 3050 для ноутбуков 4 ГБ, без ОС]
14" Ноутбук HP 340S G7 серебристый [Full HD (1920x1080), IPS, Intel Core i7 1065G7, 4 ядер х 1.3 ГГц, RAM 8 ГБ, SSD 512 ГБ, Intel Iris Plus Graphics , Windows 10 Pro]
15.6" Ноутбук ASUS VivoBook 15 OLED K513EA-L12394 черный [Full HD (1920x1080), OLED, Intel Core i7 1165G7, 4 ядер х 2.8 ГГц, RAM 8 ГБ, SSD 512 ГБ, Intel Iris Xe Graphics , без ОС]
15.6" Ноутбук ASUS VivoBook PRO 15 OLED K3500PH-L1136 серебристый [Full HD (1920x1080), OLED, Intel Core i5 11300H, 4 ядер х 3.1 ГГц, RAM 8 ГБ, SSD 256 ГБ, GeForce GTX 1650 4 ГБ, без ОС]
15.6" Ноутбук Acer Nitro 5 AN515-56-552M черный [Full HD (1920x1080), IPS, Intel Core i5 11300H, 4 ядер х 3.1 ГГц, RAM 8 ГБ, SSD 512 ГБ, GeForce GTX 1650 4 ГБ, без ОС]
15.6" Ноутбук HP Pavilion 15-eg1012ur синий [Full HD (1920x1080), IPS, Intel Core i5 1155G7, 4 ядер х 2.5 ГГц, RAM 16 ГБ, SSD 512 ГБ, Intel Iris Xe Graphics , Windows 11 Home]
17.3" Ноутбук MSI GF76 Katana 11SC-483XRU черный [Full HD (1920x1080), IPS, Intel Core i5 11400H, 6 ядер х 2.7 ГГц, RAM 8 ГБ, SSD 256 ГБ, GeForce GTX 1650 4 ГБ, без ОС]
15.6" Ноутбук Acer TravelMate P2 TMP215-53-564X черный [Full HD (1920x1080), IPS, Intel Core i5 1135G7, 4 ядер х 2.4 ГГц, RAM 8 ГБ, SSD 256 ГБ, Intel Iris Xe Graphics , Windows 10 Pro]
14" Ноутбук Dell Latitude 7420-2534 серый [Full HD (1920x1080), WVA (TN+film), Intel Core i5 1135G7, 4 ядер х 2.4 ГГц, RAM 8 ГБ, SSD 256 ГБ, Intel Iris Xe Graphics , Linux]
14.5" Ноутбук Dell Inspiron 7400-4939 серебристый [2560x1600, WVA (TN+film), Intel Core i5 1135G7, 4 ядер х 2.4 ГГц, RAM 8 ГБ, SSD 256 ГБ, Intel Iris Xe Graphics , Windows 10 Home]
15.6" Ноутбук HP Pavilion 15-eg0067ur белый [Full HD (1920x1080), IPS, Intel Core i5 1135G7, 4 ядер х 2.4 ГГц, RAM 8 ГБ, SSD 512 ГБ, GeForce MX350 2 ГБ, Windows 10 Home]
13.3" Ноутбук Dell Vostro 5301-6971 бежевый [Full HD (1920x1080), WVA (TN+film), Intel Core i7 1165G7, 4 ядер х 2.8 ГГц, RAM 8 ГБ, SSD 512 ГБ, GeForce MX350 2 ГБ, без ОС]
15.6" Ноутбук ASUS VivoBook 15 OLED M513UA-L1181T черный [Full HD (1920x1080), OLED, AMD Ryzen 7 5700U, 8 ядер х 1.8 ГГц, RAM 16 ГБ, SSD 512 ГБ, AMD Radeon Graphics , Windows 10 Home]
15.6" Ноутбук Dell G515-0533 серый [Full HD (1920x1080), WVA (TN+film), Intel Core i5 10200H, 4 ядер х 2.4 ГГц, RAM 8 ГБ, SSD 512 ГБ, GeForce RTX 3050 для ноутбуков 4 ГБ, без ОС]
15.6" Ноутбук Dell Vostro 5510-2620 серый [Full HD (1920x1080), WVA (TN+film), Intel Core i5 11300H, 4 ядер х 3.1 ГГц, RAM 8 ГБ, SSD 256 ГБ, GeForce MX450 2 ГБ, Windows 10 Home]
15.6" Ноутбук HP Pavilion 15-eh1000ur синий [Full HD (1920x1080), IPS, AMD Ryzen 7 5700U, 8 ядер х 1.8 ГГц, RAM 16 ГБ, SSD 1000 ГБ, AMD Radeon Graphics , Windows 10 Home]
15.6" Ультрабук HUAWEI MateBook D 15 BoD-WFH9C серый [Full HD (1920x1080), IPS, Intel Core i5 1135G7, 4 ядер х 2.4 ГГц, RAM 16 ГБ, SSD 512 ГБ, Intel Iris Xe Graphics , Windows 10 Home]
16.1" Ноутбук Honor MagicBook Pro HLYL-WFQ9 серый [Full HD (1920x1080), IPS, AMD Ryzen 5 4600H, 6 ядер х 3 ГГц, RAM 16 ГБ, SSD 512 ГБ, AMD Radeon Graphics , Windows 10 Home]
16.1" Ноутбук Honor MagicBook Pro HYLR-WFQ9 серебристый [Full HD (1920x1080), IPS, AMD Ryzen 5 4600H, 6 ядер х 3 ГГц, RAM 16 ГБ, SSD 512 ГБ, AMD Radeon Graphics , Windows 10 Home]
14" Ноутбук Acer TravelMate P2 TMP214-53-509T черный [Full HD (1920x1080), IPS, Intel Core i5 1135G7, 4 ядер х 2.4 ГГц, RAM 8 ГБ, SSD 256 ГБ, Intel Iris Xe Graphics , Windows 10 Pro]
14" Ноутбук Acer Swift X SFX14-41G-R5US серебристый [Full HD (1920x1080), IPS, AMD Ryzen 5 5500U, 6 ядер х 2.3 ГГц, RAM 8 ГБ, SSD 512 ГБ, GeForce GTX 1650 4 ГБ, Windows 10 Home]
14" Ноутбук Lenovo Yoga Slim 7 14ITL05 коричневый [Full HD (1920x1080), IPS, Intel Core i5 1135G7, 4 ядер х 2.4 ГГц, RAM 8 ГБ, SSD 256 ГБ, Intel Iris Xe Graphics , Windows 10 Home]
14" Ультрабук Lenovo Yoga Slim 7 14ARE05 серый [Full HD (1920x1080), IPS, AMD Ryzen 5 4600U, 6 ядер х 2.1 ГГц, RAM 16 ГБ, SSD 512 ГБ, AMD Radeon Graphics , Windows 10 Home]
14" Ноутбук Acer Swift 3 SF314-43-R9T9 серебристый [Full HD (1920x1080), IPS, AMD Ryzen 5 5500U, 6 ядер х 2.1 ГГц, RAM 8 ГБ, SSD 512 ГБ, AMD Radeon Graphics , Windows 10 Pro]
15.6" Ноутбук HP ENVY x360 Convert 15-eu0037ur черный [Full HD (1920x1080), IPS, AMD Ryzen 5 5500U, 6 ядер х 2.1 ГГц, RAM 8 ГБ, SSD 512 ГБ, AMD Radeon Graphics , Windows 11 Home]
15.6" Ноутбук HP 255 G8 серебристый [Full HD (1920x1080), SVA (TN+film), AMD Ryzen 7 5700U, 8 ядер х 1.8 ГГц, RAM 16 ГБ, SSD 512 ГБ, AMD Radeon Graphics , Windows 10 Pro]
15.6" Ноутбук Dell Latitude 3520-2408 черный [Full HD (1920x1080), WVA (TN+film), Intel Core i5 1135G7, 4 ядер х 2.4 ГГц, RAM 8 ГБ, SSD 512 ГБ, Intel Iris Xe Graphics , Windows 10 Pro]
14" Ультрабук Acer Swift 3 SF314-511-55DP синий [Full HD (1920x1080), IPS, Intel Core i5 1135G7, 4 ядер х 2.4 ГГц, RAM 8 ГБ, SSD 512 ГБ, Intel Iris Xe Graphics , Windows 10 Home]
15.6" Ноутбук ASUS ExpertBook B1 B1500CEPE-BQ0757R черный [Full HD (1920x1080), IPS, Intel Core i3 1115G4, 2 ядер х 3 ГГц, RAM 8 ГБ, SSD 512 ГБ, GeForce MX330 2 ГБ, Windows 10 Pro]
15.6" Ноутбук Acer Extensa 15 EX215-53G-716G черный [Full HD (1920x1080), TN+film, Intel Core i7 1065G7, 4 ядер х 1.3 ГГц, RAM 12 ГБ, SSD 1000 ГБ, GeForce MX330 2 ГБ, без ОС]
15.6" Ноутбук Lenovo Ideapad Gaming L340-15IRH серый [Full HD (1920x1080), IPS, Intel Core i5 9300HF, 4 ядер х 2.4 ГГц, RAM 16 ГБ, SSD 256 ГБ, GeForce GTX 1650 4 ГБ, без ОС]
14" Ноутбук Dell Vostro 3400-4753 черный [Full HD (1920x1080), WVA (TN+film), Intel Core i7 1165G7, 4 ядер х 2.8 ГГц, RAM 8 ГБ, SSD 512 ГБ, GeForce MX330 2 ГБ, Windows 10 Home]
15.6" Ноутбук Dell Latitude 5520-0518 серый [Full HD (1920x1080), IPS, Intel Core i5 1135G7, 4 ядер х 2.4 ГГц, RAM 8 ГБ, SSD 256 ГБ, Intel Iris Xe Graphics , Windows 10 Pro]
14" Ноутбук ASUS ExpertBook B1 B1400CEAE-EB1964R черный [Full HD (1920x1080), IPS, Intel Core i5 1135G7, 4 ядер х 2.4 ГГц, RAM 8 ГБ, SSD 512 ГБ, Intel Iris Xe Graphics , Windows 10 Pro]
15.6" Ультрабук HUAWEI MateBook 15 B3-510 серебристый [Full HD (1920x1080), IPS, Intel Core i3 10110U, 2 ядер х 2.1 ГГц, RAM 8 ГБ, SSD 256 ГБ, Intel UHD Graphics , Windows 10 Pro]
14" Ноутбук Lenovo IdeaPad 5 Pro 14ITL6 серый [2240x1400, IPS, Intel Core i5 1135G7, 4 ядер х 2.4 ГГц, RAM 16 ГБ, SSD 1000 ГБ, Intel Iris Xe Graphics , Windows 10 Home]
15.6" Ноутбук Dell Vostro 5510-2668 серый [Full HD (1920x1080), WVA (TN+film), Intel Core i5 11300H, 4 ядер х 3.1 ГГц, RAM 8 ГБ, SSD 512 ГБ, GeForce MX450 2 ГБ, Windows 10 Home]
14" Ноутбук ASUS VivoBook S14 M433UA-EB137T зеленый [Full HD (1920x1080), IPS, AMD Ryzen 7 5700U, 8 ядер х 1.8 ГГц, RAM 8 ГБ, SSD 512 ГБ, AMD Radeon Graphics , Windows 10 Home]
14" Ноутбук ASUS VivoBook S14 M433UA-EB138T белый [Full HD (1920x1080), IPS, AMD Ryzen 7 5700U, 8 ядер х 1.8 ГГц, RAM 8 ГБ, SSD 512 ГБ, AMD Radeon Graphics , Windows 10 Home]
14" Ноутбук ASUS ZenBook UX425EA-KC284T серый [Full HD (1920x1080), IPS, Intel Core i5 1135G7, 4 ядер х 2.4 ГГц, RAM 16 ГБ, SSD 512 ГБ, Intel Iris Xe Graphics , Windows 10 Home]
15.6" Ноутбук ASUS Laptop 15 X515JF-BQ009T серый [Full HD (1920x1080), IPS, Intel Core i5 1035G1, 4 ядер х 1 ГГц, RAM 8 ГБ, SSD 512 ГБ, GeForce MX130 2 ГБ, Windows 10 Home]
14" Ноутбук Lenovo Yoga Slim 7 14ARE05 красный [Full HD (1920x1080), IPS, AMD Ryzen 5 4600U, 6 ядер х 2.1 ГГц, RAM 16 ГБ, SSD 512 ГБ, AMD Radeon Graphics , Windows 10 Home]
14" Ноутбук Acer Swift 3 SF314-511-30LE серебристый [Full HD (1920x1080), IPS, Intel Core i3 1115G4, 2 ядер х 3 ГГц, RAM 8 ГБ, SSD 256 ГБ, Intel Iris Xe Graphics , Windows 10 Pro]
15.6" Ноутбук Dell Vostro 5502-5231 серый [Full HD (1920x1080), WVA (TN+film), Intel Core i5 1135G7, 4 ядер х 2.4 ГГц, RAM 8 ГБ, SSD 256 ГБ, Intel Iris Xe Graphics , Windows 10 Pro]
15.6" Ноутбук Dell Inspiron 3510-5104 черный [Full HD (1920x1080), WVA (TN+film), Intel Core i5 1135G7, 4 ядер х 2.4 ГГц, RAM 8 ГБ, SSD 512 ГБ, Intel Iris Xe Graphics , Windows 11 Home]
13.3" Ноутбук Dell Vostro 5310-4656 серый [1920x1200, WVA (TN+film), Intel Core i5 11300H, 4 ядер х 3.1 ГГц, RAM 8 ГБ, SSD 512 ГБ, Intel Iris Xe Graphics , Windows 10 Home]
14" Ноутбук HP Pavilion x360 14-dy0001ur золотистый [Full HD (1920x1080), IPS, Intel Core i5 1135G7, 4 ядер х 2.4 ГГц, RAM 8 ГБ, SSD 512 ГБ, Intel Iris Xe Graphics , Windows 10 Home]
14" Ноутбук Dell Inspiron 5410-7203 серебристый [Full HD (1920x1080), WVA (TN+film), Intel Core i5 1155G7, 4 ядер х 2.5 ГГц, RAM 8 ГБ, SSD 512 ГБ, Intel Iris Xe Graphics , Windows 10 Home]
13.3" Ноутбук Lenovo ThinkPad L13 G2 черный [Full HD (1920x1080), IPS, Intel Core i5 1135G7, 4 ядер х 2.4 ГГц, RAM 8 ГБ, SSD 512 ГБ, Intel Iris Xe Graphics , без ОС]
13.3" Ультрабук ASUS ZenBook 13 OLED UX325EA-KG261T серый [Full HD (1920x1080), OLED, Intel Core i5 1135G7, 4 ядер х 2.4 ГГц, RAM 8 ГБ, SSD 512 ГБ, Intel Iris Xe Graphics , Windows 10 Home]
14" Ноутбук Acer Swift 3 SF314-59-55T0 синий [Full HD (1920x1080), IPS, Intel Core i5 1135G7, 4 ядер х 2.4 ГГц, RAM 8 ГБ, SSD 512 ГБ, Intel Iris Xe Graphics , Windows 10 Home]
14" Ноутбук Dell Latitude 5420-0426 серый [Full HD (1920x1080), WVA (TN+film), Intel Core i5 1135G7, 4 ядер х 2.4 ГГц, RAM 8 ГБ, SSD 256 ГБ, Intel Iris Xe Graphics , Linux]
14" Ноутбук Dell Vostro 5402-0204 серый [Full HD (1920x1080), WVA (TN+film), Intel Core i5 1135G7, 4 ядер х 2.4 ГГц, RAM 8 ГБ, SSD 256 ГБ, Intel Iris Xe Graphics , Linux]
14" Ноутбук Lenovo IdeaPad 5 Pro 14ITL6 серый [2240x1400, IPS, Intel Core i5 1135G7, 4 ядер х 2.4 ГГц, RAM 16 ГБ, SSD 512 ГБ, Intel Iris Xe Graphics , без ОС]
14" Ноутбук Lenovo Ideapad 5 Pro 14ACN6 серый [2240x1400, IPS, AMD Ryzen 5 5600U, 6 ядер х 2.3 ГГц, RAM 16 ГБ, SSD 512 ГБ, AMD Radeon Graphics , Windows 10 Home]
15.6" Ноутбук ASUS VivoBook 15 OLED K513EA-L12013T серебристый [Full HD (1920x1080), OLED, Intel Core i5 1135G7, 4 ядер х 2.4 ГГц, RAM 8 ГБ, SSD 512 ГБ, Intel Iris Xe Graphics , Windows 10 Home]
15.6" Ноутбук ASUS VivoBook PRO 15 OLED K3500PA-L1104T синий [Full HD (1920x1080), OLED, Intel Core i5 11300H, 4 ядер х 3.1 ГГц, RAM 8 ГБ, SSD 256 ГБ, Intel Iris Xe Graphics , Windows 10 Home]
15.6" Ноутбук ASUS VivoBook PRO 15 OLED M3500QA-L1072 серебристый [Full HD (1920x1080), OLED, AMD Ryzen 5 5600H, 6 ядер х 3.3 ГГц, RAM 16 ГБ, SSD 512 ГБ, AMD Radeon Graphics , без ОС]
15.6" Ноутбук Acer Aspire 7 A715-75G-59GA черный [Full HD (1920x1080), IPS, Intel Core i5 10300H, 4 ядер х 2.5 ГГц, RAM 8 ГБ, SSD 512 ГБ, GeForce GTX 1650 4 ГБ, без ОС]
15.6" Ноутбук Dell G515-6217 серый [Full HD (1920x1080), WVA (TN+film), Intel Core i5 10500Н, 6 ядер х 2.5 ГГц, RAM 8 ГБ, SSD 256 ГБ, GeForce GTX 1650 4 ГБ, без ОС]
15.6" Ноутбук HP ENVY x360 Convert 15-eu0031ur черный [Full HD (1920x1080), IPS, AMD Ryzen 5 5500U, 6 ядер х 2.1 ГГц, RAM 8 ГБ, SSD 512 ГБ, AMD Radeon Graphics , Windows 10 Home]
15.6" Ноутбук HP Laptop 15s-eq2030ur серебристый [Full HD (1920x1080), IPS, AMD Ryzen 5 5500U, 6 ядер х 2.1 ГГц, RAM 16 ГБ, SSD 512 ГБ, AMD Radeon Graphics , Windows 10 Home]
15.6" Ноутбук Honor MagicBook 15 BMH-WFQ9HN серый [Full HD (1920x1080), IPS, AMD Ryzen 5 5500U, 6 ядер х 2.1 ГГц, RAM 16 ГБ, SSD 512 ГБ, AMD Radeon Graphics , Windows 10 Home]
15.6" Ультрабук Huawei MateBook D 15 BoD-WDH9 серый [Full HD (1920x1080), IPS, Intel Core i5 1135G7, 4 ядер х 2.4 ГГц, RAM 8 ГБ, SSD 512 ГБ, Intel Iris Xe Graphics , Windows 11 Home]
17.3" Ноутбук HP Laptop 17-cn0056ur серебристый [Full HD (1920x1080), IPS, Intel Core i5 1135G7, 4 ядер х 2.4 ГГц, RAM 8 ГБ, SSD 512 ГБ, GeForce MX350 , Windows 10 Home]
13.3" Ноутбук HP EliteBook 830 G6 серебристый [Full HD (1920x1080), IPS, Intel Core i5 8265U, 4 ядер х 1.6 ГГц, RAM 8 ГБ, SSD 256 ГБ, Intel UHD Graphics , Windows 10 Pro]
14" Ультрабук ASUS ZenBook 14 UX425EA-KI466T фиолетовый [Full HD (1920x1080), IPS, Intel Core i5 1135G7, 4 ядер х 2.4 ГГц, RAM 8 ГБ, SSD 512 ГБ, Intel Iris Xe Graphics , Windows 10 Home]
15.6" Ноутбук Dell Latitude 3520-2392 черный [Full HD (1920x1080), WVA (TN+film), Intel Core i5 1135G7, 4 ядер х 2.4 ГГц, RAM 8 ГБ, SSD 256 ГБ, Intel Iris Xe Graphics , Windows 10 Pro]
14" Ноутбук Dell Vostro 5402-5156 серый [Full HD (1920x1080), WVA (TN+film), Intel Core i5 1135G7, 4 ядер х 2.4 ГГц, RAM 8 ГБ, SSD 256 ГБ, Intel Iris Xe Graphics , Windows 10 Pro]
14" Ноутбук Lenovo Ideapad 3 14ITL6 синий [Full HD (1920x1080), IPS, Intel Core i7 1165G7, 4 ядер х 2.8 ГГц, RAM 16 ГБ, SSD 512 ГБ, Intel Iris Xe Graphics , без ОС]
15.6" Ноутбук ASUS Laptop 15 F515EA-BQ1156T серебристый [Full HD (1920x1080), IPS, Intel Core i7 1165G7, 4 ядер х 2.8 ГГц, RAM 8 ГБ, SSD 512 ГБ, Intel Iris Xe Graphics , Windows 10 Home]
15.6" Ноутбук Acer TravelMate P2 TMP215-53-5480 черный [Full HD (1920x1080), IPS, Intel Core i5 1135G7, 4 ядер х 2.4 ГГц, RAM 8 ГБ, SSD 256 ГБ, Intel Iris Xe Graphics , без ОС]
14" Ноутбук Dell Inspiron 5410-0496 серебристый [Full HD (1920x1080), WVA (TN+film), Intel Core i5 1135G7, 4 ядер х 2.4 ГГц, RAM 8 ГБ, SSD 512 ГБ, Intel Iris Xe Graphics , Windows 10 Home]
14" Ноутбук Dell Vostro 14 3400 черный [Full HD (1920x1080), WVA (TN+film), Intel Core i5 1135G7, 4 ядер х 2.4 ГГц, RAM 8 ГБ, SSD 512 ГБ, GeForce MX330 2 ГБ, Windows 11 Home]
14" Ультрабук ASUS ZenBook 14 UX425EA-KI390T серый [Full HD (1920x1080), IPS, Intel Core i5 1135G7, 4 ядер х 2.4 ГГц, RAM 8 ГБ, SSD 512 ГБ, Intel Iris Xe Graphics , Windows 10 Home]
15.6" Ноутбук Dell Vostro 5510-5202 серый [Full HD (1920x1080), WVA (TN+film), Intel Core i5 11300H, 4 ядер х 3.1 ГГц, RAM 8 ГБ, SSD 512 ГБ, Intel Iris Xe Graphics , Windows 10 Pro]
14" Ноутбук Acer TravelMate P2 TMP214-52-372L черный [Full HD (1920x1080), TN+film, Intel Core i3 10110U, 2 ядер х 2.1 ГГц, RAM 8 ГБ, SSD 256 ГБ, Intel UHD Graphics , Windows 10 Pro]
14" Ноутбук ASUS VivoBook Flip 14 TP470EA-EC055T черный [Full HD (1920x1080), IPS, Intel Core i5 1135G7, 4 ядер х 2.4 ГГц, RAM 8 ГБ, SSD 512 ГБ, Intel Iris Xe Graphics , Windows 10 Home]
14" Ноутбук HP ProBook 445 G7 серебристый [Full HD (1920x1080), IPS, AMD Ryzen 5 4500U, 6 ядер х 2.3 ГГц, RAM 8 ГБ, SSD 512 ГБ, AMD Radeon Graphics , без ОС]
15.6" Ноутбук ASUS VivoBook 15 K513EA-L12014W золотистый [Full HD (1920x1080), OLED, Intel Core i5 1135G7, 4 ядер х 2.4 ГГц, RAM 8 ГБ, SSD 512 ГБ, Intel Iris Xe Graphics , Windows 11 Home]
15.6" Ноутбук ASUS VivoBook 15 OLED K513EA-L12014T золотистый [Full HD (1920x1080), OLED, Intel Core i5 1135G7, 4 ядер х 2.4 ГГц, RAM 8 ГБ, SSD 512 ГБ, Intel Iris Xe Graphics , Windows 10 Home]
15.6" Ноутбук ASUS VivoBook S15 M533IA-BQ206T зеленый [Full HD (1920x1080), IPS, AMD Ryzen 7 4700U, 8 ядер х 2 ГГц, RAM 8 ГБ, SSD 512 ГБ, AMD Radeon Graphics , Windows 10 Home]
15.6" Ноутбук Dell Inspiron 5515-0363 серебристый [Full HD (1920x1080), WVA (TN+film), AMD Ryzen 7 5700U, 8 ядер х 1.8 ГГц, RAM 8 ГБ, SSD 512 ГБ, AMD Radeon Graphics , Windows 10 Home]
15.6" Ноутбук HP Pavilion 15-eh1042ur серебристый [Full HD (1920x1080), IPS, AMD Ryzen 5 5500U, 6 ядер х 2.1 ГГц, RAM 16 ГБ, SSD 1000 ГБ, AMD Radeon Graphics , Windows 10 Home]
15.6" Ноутбук HP 250 G8 серебристый [Full HD (1920x1080), IPS, Intel Core i5 1135G7, 4 ядер х 2.4 ГГц, RAM 8 ГБ, SSD 512 ГБ, Intel Iris Xe Graphics , Windows 10 Pro]
15.6" Ноутбук Dell Latitude 5520-0501 серый [Full HD (1920x1080), IPS, Intel Core i5 1135G7, 4 ядер х 2.4 ГГц, RAM 8 ГБ, SSD 256 ГБ, Intel Iris Xe Graphics , Linux]
14" Ноутбук Acer Swift 3 SF314-59-53N6 серебристый [Full HD (1920x1080), IPS, Intel Core i5 1135G7, 4 ядер х 2.4 ГГц, RAM 8 ГБ, SSD 512 ГБ, Intel Iris Xe Graphics , Windows 10 Home]
15.6" Ноутбук ASUS VivoBook 15 OLED K513EA-L11192T золотистый [Full HD (1920x1080), OLED, Intel Core i5 1135G7, 4 ядер х 2.4 ГГц, RAM 8 ГБ, SSD 512 ГБ, Intel Iris Xe Graphics , Windows 10 Home]
15.6" Ноутбук Acer Aspire 7 A715-75G-52NW черный [Full HD (1920x1080), IPS, Intel Core i5 10300H, 4 ядер х 2.5 ГГц, RAM 8 ГБ, SSD 256 ГБ, GeForce GTX 1650 4 ГБ, без ОС]
15.6" Ноутбук HP Pavilion 15-eg0054ur белый [Full HD (1920x1080), IPS, Intel Core i5 1135G7, 4 ядер х 2.4 ГГц, RAM 8 ГБ, SSD 512 ГБ, Intel Iris Xe Graphics , Windows 10 Home]
15.6" Ноутбук HP Pavilion 15-eg0061ur серебристый [Full HD (1920x1080), IPS, Intel Core i5 1135G7, 4 ядер х 2.4 ГГц, RAM 8 ГБ, SSD 512 ГБ, Intel Iris Xe Graphics , Windows 10 Home]
15.6" Ноутбук HP 255 G8 серебристый [Full HD (1920x1080), IPS, AMD Ryzen 5 5500U, 6 ядер х 2.1 ГГц, RAM 16 ГБ, SSD 512 ГБ, AMD Radeon Graphics , Windows 10 Pro]
14" Ноутбук Dell Vostro 5410-4519 серый [Full HD (1920x1080), WVA (TN+film), Intel Core i5 11300H, 4 ядер х 3.1 ГГц, RAM 8 ГБ, SSD 512 ГБ, GeForce MX450 2 ГБ, Linux]
14" Ноутбук Lenovo ThinkPad E14 черный [Full HD (1920x1080), IPS, AMD Ryzen 7 4700U, 8 ядер х 2 ГГц, RAM 8 ГБ, SSD 256 ГБ, AMD Radeon Graphics , Windows 10 Pro]
13.3" Ноутбук HP Pavilion Aero 13-be0051ur серебристый [1920x1200, IPS, AMD Ryzen 5 5600U, 6 ядер х 2.3 ГГц, RAM 8 ГБ, SSD 256 ГБ, AMD Radeon Graphics , Windows 10 Home]
14" Ноутбук Dell Inspiron 5405-3565 серебристый [Full HD (1920x1080), WVA (TN+film), AMD Ryzen 7 4700U, 8 ядер х 2 ГГц, RAM 8 ГБ, SSD 512 ГБ, AMD Radeon Graphics , Windows 10 Home]
14" Ультрабук Acer Swift 3 SF314-43-R29N серебристый [Full HD (1920x1080), IPS, AMD Ryzen 5 5500U, 6 ядер х 2.1 ГГц, RAM 16 ГБ, SSD 512 ГБ, AMD Radeon Graphics , без ОС]
15.6" Ноутбук Dell Vostro 5515-0625 серый [Full HD (1920x1080), WVA (TN+film), AMD Ryzen 5 5500U, 6 ядер х 2.1 ГГц, RAM 8 ГБ, SSD 256 ГБ, AMD Radeon Graphics , Windows 10 Pro]
13.3" Ноутбук Dell Vostro 5301-6940 бежевый [Full HD (1920x1080), WVA (TN+film), Intel Core i5 1135G7, 4 ядер х 2.4 ГГц, RAM 8 ГБ, SSD 256 ГБ, Intel Iris Xe Graphics , Windows 10 Home]
15.6" Ноутбук Dell Vostro 3510-5173 серый [Full HD (1920x1080), WVA (TN+film), Intel Core i5 1135G7, 4 ядер х 2.4 ГГц, RAM 16 ГБ, SSD 512 ГБ, Intel Iris Xe Graphics , Windows 11 Home]
15.6" Ноутбук Dell Vostro 3510-5180 черный [Full HD (1920x1080), WVA (TN+film), Intel Core i5 1135G7, 4 ядер х 2.4 ГГц, RAM 16 ГБ, SSD 512 ГБ, Intel Iris Xe Graphics , Windows 11 Home]
15.6" Ноутбук Dell Inspiron 3510-5074 серый [Full HD (1920x1080), WVA (TN+film), Intel Core i5 1135G7, 4 ядер х 2.4 ГГц, RAM 8 ГБ, SSD 512 ГБ, Intel Iris Xe Graphics , без ОС]
15.6" Ноутбук Dell Inspiron 3510-5081 черный [Full HD (1920x1080), WVA (TN+film), Intel Core i5 1135G7, 4 ядер х 2.4 ГГц, RAM 8 ГБ, SSD 512 ГБ, Intel Iris Xe Graphics , без ОС]
15.6" Ноутбук ASUS PRO P2540FA-DM0833 черный [Full HD (1920x1080), TN+film, Intel Core i7 10510U, 4 ядер х 1.8 ГГц, RAM 16 ГБ, SSD 512 ГБ, Intel UHD Graphics 620 , Linux]
14" Ноутбук ASUS ExpertBook B1 B1400CEAE-EB2898 черный [Full HD (1920x1080), IPS, Intel Core i5 1135G7, 4 ядер х 2.4 ГГц, RAM 8 ГБ, SSD 512 ГБ, Intel Iris Xe Graphics , без ОС]
14" Ноутбук ASUS VivoBook S14 M433UA-EB136T черный [Full HD (1920x1080), IPS, AMD Ryzen 7 5700U, 8 ядер х 1.8 ГГц, RAM 8 ГБ, SSD 512 ГБ, AMD Radeon Graphics , Windows 10 Home]
14" Ноутбук ASUS VivoBook S14 S433JQ-EB088 черный [Full HD (1920x1080), IPS, Intel Core i5 1035G1, 4 ядер х 1 ГГц, RAM 8 ГБ, SSD 512 ГБ, GeForce MX350 2 ГБ, без ОС]
14" Ноутбук HP Pavilion 14-dv0087ur серебристый [Full HD (1920x1080), IPS, Intel Core i5 1135G7, 4 ядер х 2.4 ГГц, RAM 8 ГБ, SSD 512 ГБ, Intel Iris Xe Graphics , Windows 10 Home]
14" Ультрабук Acer Swift 3 SF314-511-76PP синий [Full HD (1920x1080), IPS, Intel Core i7 1165G7, 4 ядер х 2.8 ГГц, RAM 16 ГБ, SSD 512 ГБ, Intel Iris Xe Graphics , без ОС]
15.6" Ноутбук ASUS VivoBook 15 K513EA-L11998T черный [Full HD (1920x1080), OLED, Intel Core i5 1135G7, 4 ядер х 2.4 ГГц, RAM 8 ГБ, SSD 512 ГБ, Intel Iris Xe Graphics , Windows 10 Home]
15.6" Ноутбук HP Pavilion 15-eh1041ur белый [Full HD (1920x1080), IPS, AMD Ryzen 5 5500U, 6 ядер х 2.1 ГГц, RAM 16 ГБ, SSD 512 ГБ, AMD Radeon Graphics , Windows 10 Home]
15.6" Ноутбук HP Pavilion 15-eh1043ur синий [Full HD (1920x1080), IPS, AMD Ryzen 5 5500U, 6 ядер х 2.1 ГГц, RAM 16 ГБ, SSD 512 ГБ, AMD Radeon Graphics , Windows 10 Home]
15.6" Ноутбук HP Pavilion 15-eh1092ur серебристый [Full HD (1920x1080), IPS, AMD Ryzen 5 5500U, 6 ядер х 2.1 ГГц, RAM 16 ГБ, SSD 512 ГБ, AMD Radeon Graphics , Windows 11 Home]
